TO_DATE(_CREATED),_ID,EVENT_ID,DESTINATION_REPOSITORY,USER,DEPLOY,ERROR,ERROR_CODE
2023-10-16,8885837130920002,CreateFromTemplateError,https://github.com/ayush005-wq/breast-cancer-detection-01,c02d373f-2976-41ba-889e-d373c56779f0,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8885274835215227,CreateFromTemplateError,https://github.com/nageshreddym/hello,84d2969e-fd11-4b6b-854c-1f6ff5b439b0,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-15,8884247725447019,CreateFromTemplateError,https://github.com/unbobounbobo/openai-chatbot,4292a7c9-adf6-4a89-be8b-2e3c22b57161,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8884879695596328,CreateFromForkError,https://github.com/jamiemoon/streamlit,8ab6b40d-77bf-4771-9d36-55adf99b3bfe,TRUE,"Unable to find main.py at jamiemoon/streamlit branch ""streamlit"".",2ST 
2023-10-15,8884618075366521,CreateFromTemplateError,https://github.com/unbobounbobo/openai-chatbot,4292a7c9-adf6-4a89-be8b-2e3c22b57161,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,8884992999378845,CreateFromForkError,https://github.com/jamiemoon/streamlit,8ab6b40d-77bf-4771-9d36-55adf99b3bfe,TRUE,"Unable to find main.py at jamiemoon/streamlit branch ""streamlit"".",2ST 
2023-10-15,8884317904565201,CreateFromTemplateError,https://github.com/unbobounbobo/openai-chatbot,4292a7c9-adf6-4a89-be8b-2e3c22b57161,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-16,9513219285643495,CreateFromForkError,https://github.com/jamiemoon/streamlit,8ab6b40d-77bf-4771-9d36-55adf99b3bfe,TRUE,"Unable to find main.py at jamiemoon/streamlit branch ""streamlit"".",2ST 
2023-10-15,9512663872548536,CreateFromTemplateError,https://github.com/unbobounbobo/openai-chatbot-1016a,4292a7c9-adf6-4a89-be8b-2e3c22b57161,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-15,8884902159207626,CreateFromTemplateError,https://github.com/unbobounbobo/openai-chatbot,4292a7c9-adf6-4a89-be8b-2e3c22b57161,TRUE,"Unable to find Hello.py at unbobounbobo/openai-chatbot branch ""main"".",2ST 
2023-10-15,8884113853598327,CreateFromTemplateError,https://github.com/unbobounbobo/openai-chatbot,4292a7c9-adf6-4a89-be8b-2e3c22b57161,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-15,8884277715611494,CreateFromTemplateError,https://github.com/unbobounbobo/openai-chatbot-1016a,4292a7c9-adf6-4a89-be8b-2e3c22b57161,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
2023-10-15,8884682496562983,CreateFromTemplateError,https://github.com/unbobounbobo/openai-chatbot,4292a7c9-adf6-4a89-be8b-2e3c22b57161,TRUE,Internal server error: Failed to create repository from template. Please retry and contact support if it happens again,500
